Transaction_ID,City,Date,Card_Type,Expense_Type,Gender,Amount
18298,"Sultanganj, India",2013-12-03,Platinum,Entertainment,Male,248398
18299,"Bobbili, India",2014-03-31,Signature,Fuel,Male,121304
18300,"Samana, India",2015-04-17,Signature,Food,Male,273052
18301,"Thanjavur, India",2013-11-11,Silver,Bills,Female,167662
18302,"Muktsar, India",2014-02-04,Platinum,Entertainment,Male,63227
18303,"Gopalganj, India",2014-08-20,Platinum,Bills,Male,116478
18304,"Nagarkurnool, India",2015-02-14,Signature,Grocery,Male,139880
18305,"Kharar, India",2014-07-07,Gold,Entertainment,Female,52850
18306,"Kunnamkulam, India",2013-10-24,Gold,Grocery,Female,216428
18307,"Kurnool, India",2014-02-25,Silver,Entertainment,Female,70981
18308,"Malpura, India",2014-05-24,Signature,Entertainment,Female,286848
18309,"Ramgarh, India",2015-01-27,Silver,Fuel,Male,4504
18310,"Vatakara, India",2015-05-13,Silver,Bills,Male,135972
18311,"Nanded-Waghala, India",2014-06-03,Signature,Food,Male,137805
18312,"Mokokchung, India",2014-02-19,Signature,Food,Female,124514
18313,"Bahadurgarh, India",2013-10-04,Silver,Food,Female,91707
18314,"Rawatsar, India",2013-10-10,Gold,Fuel,Female,85841
18315,"Ranaghat, India",2014-04-08,Silver,Entertainment,Male,35948
18316,"Tilda Newra, India",2015-02-23,Signature,Fuel,Female,173759
18317,"Bhiwandi, India",2014-12-22,Platinum,Food,Female,198328
18318,"Baleshwar Town, India",2014-09-22,Signature,Bills,Female,109911
18319,"Pathri, India",2015-04-12,Platinum,Fuel,Male,96390
18320,"Thirumangalam, India",2014-08-16,Silver,Entertainment,Male,205425
18321,"Kannur, India",2014-04-22,Signature,Grocery,Female,276158
18322,"Palanpur, India",2014-04-19,Signature,Bills,Male,150434
18323,"Adilabad, India",2014-10-18,Signature,Grocery,Female,227325
18324,"Nagina, India",2014-12-02,Gold,Fuel,Female,31565
18325,"Usilampatti, India",2014-12-18,Signature,Grocery,Female,155187
18326,"Sultanganj, India",2014-06-05,Signature,Bills,Male,166979
18327,"Raayachuru, India",2013-11-14,Signature,Entertainment,Male,131460
18328,"Udgir, India",2014-10-20,Gold,Food,Female,215115
18329,"Bobbili, India",2015-04-03,Gold,Grocery,Female,111078
18330,"Balurghat, India",2014-04-28,Gold,Food,Male,212819
18331,"Raipur, India",2014-11-21,Signature,Entertainment,Male,245537
18332,"Thanjavur, India",2014-09-27,Platinum,Fuel,Female,7614
18333,"Meerut, India",2015-05-07,Silver,Entertainment,Male,12476
18334,"Warora, India",2013-12-01,Gold,Bills,Male,25374
18335,"Davanagere, India",2014-09-25,Signature,Bills,Male,242188
18336,"Mundi, India",2014-04-17,Silver,Fuel,Male,33212
18337,"Kathua, India",2014-08-27,Gold,Entertainment,Male,178359
18338,"Munger, India",2014-11-18,Platinum,Grocery,Female,48865
18339,"Ludhiana, India",2014-12-28,Signature,Entertainment,Female,264213
18340,"Mohali, India",2014-04-03,Platinum,Bills,Female,207011
18341,"Sherghati, India",2014-10-21,Gold,Food,Female,106306
18342,"Farooqnagar, India",2014-11-26,Signature,Grocery,Female,4520
18343,"Rudauli, India",2014-12-16,Silver,Fuel,Male,185229
18344,"Visakhapatnam, India",2013-10-19,Gold,Fuel,Female,279623
18345,"Pappinisseri, India",2013-10-16,Gold,Entertainment,Female,193606
18346,"Titlagarh, India",2015-03-30,Silver,Food,Male,235047
18347,"Lakheri, India",2014-05-07,Signature,Fuel,Female,261536
18348,"Parvathipuram, India",2014-12-18,Platinum,Food,Female,271053
18349,"Uran, India",2014-02-02,Silver,Entertainment,Female,26336
18350,"Jammu, India",2013-11-14,Gold,Grocery,Male,197237
18351,"Kapadvanj, India",2015-02-09,Signature,Entertainment,Female,27627
18352,"Malout, India",2014-07-03,Silver,Entertainment,Female,103678
18353,"Shikaripur, India",2014-05-17,Silver,Grocery,Female,207468
18354,"Shamli, India",2014-04-22,Gold,Fuel,Male,170134
18355,"Jammalamadugu, India",2014-07-11,Signature,Grocery,Female,217501
18356,"Sheikhpura, India",2014-10-21,Silver,Bills,Male,90249
18357,"Udgir, India",2015-03-06,Gold,Fuel,Male,153058
18358,"Renukoot, India",2014-06-19,Silver,Fuel,Male,90030
18359,"Kadapa, India",2015-04-01,Signature,Food,Male,179927
18360,"Maihar, India",2013-10-11,Gold,Grocery,Female,137766
18361,"Dhoraji, India",2015-01-10,Signature,Fuel,Male,5159
18362,"Sitamarhi, India",2013-11-23,Platinum,Bills,Female,298693
18363,"Ongole, India",2014-02-01,Platinum,Fuel,Female,108463
18364,"Kalpi, India",2015-05-16,Silver,Bills,Female,32521
18365,"Sugauli, India",2014-06-02,Silver,Entertainment,Male,4504
18366,"Vadalur, India",2015-04-07,Platinum,Grocery,Female,230887
18367,"Dharmanagar, India",2015-05-19,Platinum,Bills,Female,285697
18368,"Pattamundai, India",2013-11-15,Platinum,Grocery,Male,102062
18369,"Uran, India",2014-10-02,Platinum,Bills,Male,86672
18370,"Nilambur, India",2014-05-22,Gold,Food,Male,78916
18371,"Kothagudem, India",2014-08-23,Silver,Grocery,Female,238167
18372,"Nokha, India",2014-02-04,Gold,Entertainment,Male,244917
18373,"Sivakasi, India",2014-07-03,Signature,Bills,Female,212309
18374,"Sidlaghatta, India",2013-12-09,Silver,Food,Male,152172
18375,"Naihati, India",2014-02-08,Signature,Fuel,Female,158469
18376,"Kayamkulam, India",2014-06-17,Signature,Fuel,Male,241362
18377,"Shimla, India",2015-01-23,Silver,Bills,Male,31817
18378,"Mohali, India",2014-10-18,Signature,Food,Female,91788
18379,"Ongole, India",2014-10-06,Gold,Fuel,Male,279350
18380,"Raurkela, India",2014-04-24,Platinum,Food,Female,227133
18381,"Pithoragarh, India",2014-05-30,Gold,Grocery,Female,215862
18382,"Samalkot, India",2015-03-26,Platinum,Fuel,Female,154403
18383,"Kohima, India",2014-01-21,Signature,Grocery,Female,262101
18384,"Neemuch, India",2014-05-05,Silver,Bills,Male,6695
18385,"Rudauli, India",2013-10-18,Silver,Food,Male,275863
18386,"Shahdol, India",2014-05-13,Platinum,Fuel,Female,225932
18387,"Uran Islampur, India",2014-10-11,Silver,Bills,Female,27557
18388,"Satana, India",2014-07-28,Silver,Food,Female,104347
18389,"Oddanchatram, India",2014-03-03,Platinum,Bills,Female,20388
18390,"Wani, India",2014-02-02,Platinum,Fuel,Male,146664
18391,"Yamunanagar, India",2014-01-13,Platinum,Entertainment,Female,221113
18392,"Mavoor, India",2014-04-03,Gold,Food,Female,27874
18393,"Sahaswan, India",2014-08-10,Gold,Food,Female,251045
18394,"Surandai, India",2014-04-01,Platinum,Entertainment,Female,290618
18395,"Khambhat, India",2014-07-16,Platinum,Entertainment,Male,262776
18396,"Manmad, India",2015-04-08,Gold,Entertainment,Male,157866
18397,"Najibabad, India",2014-01-09,Platinum,Grocery,Male,150811
18398,"Naila Janjgir, India",2015-01-08,Platinum,Fuel,Male,113340
18399,"Thiruvananthapuram, India",2015-05-18,Gold,Grocery,Female,212271
18400,"Periyasemur, India",2014-08-07,Silver,Grocery,Female,173779
18401,"Kalyan-Dombivali, India",2014-04-13,Signature,Bills,Female,18242
18402,"Sonipat, India",2015-04-19,Gold,Entertainment,Male,292817
18403,"Gumia, India",2014-01-09,Gold,Entertainment,Male,202899
18404,"Makrana, India",2014-11-19,Signature,Food,Male,210262
18405,"Gwalior, India",2014-09-09,Platinum,Bills,Female,163992
18406,"Ramanagaram, India",2015-04-02,Silver,Bills,Male,118009
18407,"Pandhurna, India",2014-06-17,Platinum,Food,Female,56945
18408,"Malpura, India",2014-05-19,Gold,Food,Male,231322
18409,"Savner, India",2014-11-03,Signature,Bills,Male,64830
18410,"Varkala, India",2014-08-31,Silver,Food,Male,212675
18411,"Dumraon, India",2014-03-22,Gold,Fuel,Male,262787
18412,"Pilibhit, India",2015-03-04,Gold,Bills,Male,10405
18413,"Ganjbasoda, India",2014-08-10,Signature,Entertainment,Male,50390
18414,"Bhiwandi, India",2015-03-23,Platinum,Fuel,Male,93714
18415,"Simdega, India",2014-10-07,Platinum,Food,Female,278174
18416,"Nagapattinam, India",2014-07-04,Signature,Bills,Female,273253
18417,"Nokha, India",2014-07-30,Silver,Entertainment,Male,192326
18418,"Haldwani-cum-Kathgodam, India",2014-01-11,Gold,Entertainment,Female,37003
18419,"Kalyan-Dombivali, India",2015-04-02,Silver,Grocery,Female,54272
18420,"Jamshedpur, India",2014-10-16,Platinum,Food,Male,292931
18421,"Tekkalakote, India",2015-03-23,Gold,Food,Male,210758
18422,"Sherkot, India",2014-01-05,Silver,Food,Female,122655
18423,"Madhupur, India",2014-01-08,Signature,Entertainment,Male,252151
18424,"Petlad, India",2014-01-28,Silver,Food,Male,118227
18425,"Tiruchendur, India",2013-12-05,Gold,Food,Male,40027
18426,"Mandapeta, India",2014-04-03,Signature,Bills,Male,290226
18427,"Sonipat, India",2013-11-18,Platinum,Food,Male,273809
18428,"Pathri, India",2014-02-10,Platinum,Fuel,Female,269695
18429,"Asansol, India",2014-06-01,Platinum,Bills,Male,270715
18430,"Lal Gopalganj Nindaura, India",2014-02-02,Signature,Bills,Female,163096
18431,"Supaul, India",2013-10-11,Signature,Food,Male,272044
18432,"Nagaon, India",2014-02-28,Gold,Food,Male,127238
18433,"Mihijam, India",2014-04-18,Platinum,Grocery,Male,199457
18434,"Vyara, India",2014-03-07,Silver,Grocery,Male,137132
18435,"Washim, India",2014-05-13,Signature,Entertainment,Female,228512
18436,"Shegaon, India",2014-09-30,Platinum,Bills,Male,247702
18437,"Varkala, India",2014-07-22,Platinum,Grocery,Male,59902
18438,"Palladam, India",2014-03-03,Signature,Fuel,Male,141896
18439,"Suryapet, India",2014-06-26,Silver,Fuel,Female,245453
18440,"Pinjore, India",2014-02-27,Signature,Fuel,Male,146715
18441,"Naugachhia, India",2014-02-05,Silver,Bills,Female,92144
18442,"Seohara, India",2015-02-12,Signature,Entertainment,Female,244219
18443,"Ranavav, India",2015-02-12,Signature,Grocery,Male,163118
18444,"Ozar, India",2015-05-09,Silver,Bills,Male,58339
18445,"Tikamgarh, India",2014-06-09,Signature,Entertainment,Female,271229
18446,"Erode, India",2014-06-05,Silver,Bills,Male,1468
18447,"Yellandu, India",2014-05-11,Platinum,Bills,Female,243299
18448,"Jagtial, India",2015-01-05,Gold,Fuel,Female,207474
18449,"Ranchi, India",2015-01-09,Platinum,Fuel,Female,26075
18450,"Kyathampalle, India",2014-12-03,Gold,Grocery,Male,133995
18451,"Tenali, India",2014-01-31,Platinum,Grocery,Male,60374
18452,"Bhadrak, India",2014-03-01,Platinum,Entertainment,Male,273877
18453,"Pandua, India",2013-12-03,Signature,Grocery,Male,95168
18454,"Seoni-Malwa, India",2014-04-19,Signature,Entertainment,Male,258996
18455,"Mandsaur, India",2014-09-30,Platinum,Food,Female,265785
18456,"Mahnar Bazar, India",2015-01-26,Signature,Food,Male,201957
18457,"Salem, India",2013-11-28,Silver,Bills,Male,293178
18458,"Nagari, India",2013-12-18,Signature,Food,Male,278831
18459,"Lumding, India",2014-09-11,Signature,Grocery,Female,180282
18460,"Siruguppa, India",2014-04-14,Gold,Fuel,Female,56016
18461,"Vapi, India",2014-10-20,Gold,Entertainment,Female,100872
18462,"Memari, India",2014-03-25,Silver,Fuel,Male,190239
18463,"Ranavav, India",2014-02-13,Silver,Food,Female,9454
18464,"Mohali, India",2013-10-17,Signature,Food,Male,36680
18465,"Shahpura, India",2014-07-15,Signature,Food,Male,17765
18466,"Kharar, India",2015-03-18,Signature,Grocery,Male,170770
18467,"Neyyattinkara, India",2014-08-30,Gold,Fuel,Female,17942
18468,"Panruti, India",2015-01-07,Platinum,Bills,Female,238846
18469,"Byasanagar, India",2013-12-01,Gold,Food,Female,94864
18470,"Narsipatnam, India",2014-11-20,Signature,Food,Male,172905
18471,"Kaithal, India",2013-10-16,Silver,Food,Female,75990
18472,"Bankura, India",2014-09-05,Signature,Entertainment,Female,28014
18473,"Pathri, India",2014-11-27,Gold,Bills,Female,143025
18474,"Sohna, India",2013-12-19,Platinum,Bills,Female,233499
18475,"Panvel, India",2014-09-17,Silver,Entertainment,Male,98909
18476,"Shahade, India",2015-01-29,Platinum,Fuel,Male,165729
18477,"Nokha, India",2014-05-05,Gold,Entertainment,Female,208061
18478,"Kunnamkulam, India",2014-06-20,Signature,Entertainment,Male,75526
18479,"Sardhana, India",2014-05-05,Platinum,Entertainment,Male,294740
18480,"Ottappalam, India",2013-12-11,Gold,Entertainment,Female,169961
18481,"Mattannur, India",2015-03-20,Signature,Bills,Male,152513
18482,"Masaurhi, India",2014-05-14,Platinum,Bills,Male,68966
18483,"Nanjikottai, India",2015-03-22,Silver,Bills,Female,4071
18484,"Nagaur, India",2014-01-22,Gold,Entertainment,Female,198367
18485,"Mira-Bhayandar, India",2015-05-10,Silver,Bills,Female,289269
18486,"Sirsa, India",2015-03-10,Platinum,Food,Male,280655
18487,"Proddatur, India",2014-08-06,Silver,Grocery,Male,205091
18488,"Mangrol, India",2014-05-04,Gold,Entertainment,Male,88605
18489,"Seoni, India",2014-01-08,Signature,Food,Male,275800
18490,"Anand, India",2014-09-06,Silver,Grocery,Male,86276
18491,"Akot, India",2014-02-02,Gold,Grocery,Female,42271
18492,"Makhdumpur, India",2014-06-25,Gold,Entertainment,Male,182619
18493,"Nashik, India",2014-04-15,Silver,Food,Male,133637
18494,"Maihar, India",2015-01-09,Platinum,Entertainment,Male,232611
18495,"Talaja, India",2014-11-21,Signature,Food,Female,190623
18496,"Santipur, India",2015-05-03,Gold,Fuel,Male,166527
18497,"Mandvi, India",2015-05-19,Silver,Entertainment,Female,265618
18498,"Baripada Town, India",2014-05-01,Signature,Food,Male,273226
18499,"Rajahmundry, India",2015-04-14,Gold,Bills,Male,242752
18500,"Kharar, India",2015-04-28,Silver,Food,Male,277715
18501,"Pratapgarh, India",2014-07-02,Silver,Fuel,Male,172612
18502,"Pilani, India",2014-10-17,Platinum,Entertainment,Male,180392
18503,"Gurgaon, India",2014-11-12,Platinum,Fuel,Female,105380
18504,"Sarangpur, India",2014-03-05,Signature,Bills,Male,271522
18505,"Maddur, India",2014-10-10,Platinum,Food,Female,76082
18506,"Makhdumpur, India",2015-01-16,Silver,Bills,Female,176899
18507,"Jhansi, India",2014-01-26,Gold,Entertainment,Female,262261
18508,"Zaidpur, India",2013-12-12,Silver,Bills,Female,154299
18509,"Tindivanam, India",2015-04-08,Platinum,Grocery,Female,288711
18510,"Cuttack, India",2014-10-01,Silver,Food,Male,267403
18511,"Fatehpur Sikri, India",2014-03-22,Gold,Fuel,Male,77693
18512,"Ramdurg, India",2015-01-12,Signature,Entertainment,Male,199825
18513,"Paschim Punropara, India",2013-11-23,Gold,Bills,Male,185074
18514,"Allahabad, India",2013-11-16,Silver,Grocery,Female,243550
18515,"Pipar City, India",2015-03-16,Platinum,Fuel,Female,169365
18516,"Sugauli, India",2014-07-25,Gold,Grocery,Female,20621
18517,"Narkatiaganj, India",2014-11-24,Silver,Fuel,Male,288884
18518,"Sira, India",2014-10-09,Signature,Bills,Female,170959
18519,"Pihani, India",2014-03-08,Silver,Grocery,Female,138905
18520,"Pali, India",2015-02-12,Silver,Entertainment,Male,184291
18521,"Washim, India",2014-11-23,Signature,Fuel,Female,163658
18522,"Nellore, India",2015-04-07,Gold,Bills,Female,187935
18523,"Erode, India",2015-04-12,Gold,Food,Male,143163
18524,"Baharampur, India",2014-04-17,Silver,Food,Male,128331
18525,"Kapurthala, India",2015-04-26,Silver,Food,Female,165061
18526,"Karjat, India",2014-10-06,Signature,Entertainment,Female,166644
18527,"Shamli, India",2014-01-07,Platinum,Bills,Female,108448
18528,"Ramganj Mandi, India",2014-10-29,Gold,Food,Male,210864
18529,"Nagda, India",2014-04-10,Platinum,Entertainment,Female,251481
18530,"Sihora, India",2015-02-16,Platinum,Fuel,Female,22418
18531,"Murtijapur, India",2014-12-14,Signature,Entertainment,Male,264055
18532,"Solan, India",2013-11-04,Signature,Grocery,Male,215207
18533,"Malegaon, India",2015-02-08,Platinum,Food,Male,268615
18534,"Naugachhia, India",2015-03-12,Silver,Food,Male,224174
18535,"Pilani, India",2014-02-09,Gold,Grocery,Female,282930
18536,"Shahabad Hardoi, India",2014-10-27,Signature,Grocery,Male,239419
18537,"Faridabad, India",2014-11-12,Signature,Fuel,Female,210589
18538,"Paithan, India",2013-12-27,Gold,Food,Male,96745
18539,"Amalapuram, India",2013-11-07,Signature,Grocery,Male,203578
18540,"Dehradun, India",2014-09-02,Gold,Bills,Female,42004
18541,"Bathinda, India",2014-04-25,Platinum,Entertainment,Female,279300
18542,"Marmagao, India",2015-04-17,Signature,Bills,Male,63453
18543,"Gobindgarh, India",2014-06-14,Platinum,Fuel,Male,290353
18544,"Thanesar, India",2014-07-08,Silver,Fuel,Male,248150
18545,"Paramakudi, India",2015-01-28,Silver,Grocery,Female,6490
18546,"Meerut, India",2014-01-07,Silver,Entertainment,Female,168354
18547,"Fatehpur Sikri, India",2014-09-24,Platinum,Grocery,Male,259593
18548,"Sarni, India",2015-05-13,Platinum,Food,Female,37882
18549,"Dharmanagar, India",2015-01-18,Gold,Grocery,Male,44336
18550,"Muzaffarpur, India",2013-12-04,Gold,Food,Male,100546
18551,"Puranpur, India",2014-08-08,Silver,Food,Male,292821
18552,"Oddanchatram, India",2015-02-25,Silver,Entertainment,Female,50142
18553,"Thiruvananthapuram, India",2015-02-23,Gold,Bills,Male,280203
18554,"Maddur, India",2014-01-06,Platinum,Food,Male,204715
18555,"Phulabani, India",2015-01-16,Gold,Entertainment,Female,242571
18556,"Madanapalle, India",2014-01-20,Platinum,Bills,Female,109860
18557,"Tiptur, India",2013-12-12,Signature,Fuel,Male,93225
18558,"Jhumri Tilaiya, India",2014-06-29,Signature,Bills,Female,152492
18559,"Amreli, India",2013-11-26,Gold,Entertainment,Female,51482
18560,"Shirdi, India",2014-04-22,Signature,Grocery,Male,68360
18561,"Silchar, India",2014-06-25,Platinum,Bills,Male,151390
18562,"Fatehabad, India",2014-04-22,Gold,Fuel,Female,86528
18563,"Ludhiana, India",2014-12-09,Gold,Grocery,Female,71590
18564,"Padrauna, India",2014-09-10,Platinum,Fuel,Female,240739
18565,"Rahuri, India",2014-12-06,Gold,Fuel,Male,15642
18566,"Sonamukhi, India",2014-11-18,Platinum,Grocery,Female,216062
18567,"Pathanamthitta, India",2014-10-08,Silver,Grocery,Female,3242
18568,"Shegaon, India",2014-04-12,Platinum,Food,Male,191762
18569,"Sheopur, India",2014-12-10,Signature,Fuel,Female,232425
18570,"Aruppukkottai, India",2015-04-22,Gold,Entertainment,Female,280721
18571,"Mahidpur, India",2015-02-28,Signature,Entertainment,Male,69102
18572,"Sihor, India",2014-06-06,Gold,Grocery,Male,108311
18573,"Warora, India",2014-03-01,Platinum,Grocery,Female,9357
18574,"Vizianagaram, India",2014-05-31,Silver,Bills,Male,197453
18575,"Kohima, India",2014-03-08,Gold,Grocery,Female,161461
18576,"Amalner, India",2015-05-26,Signature,Entertainment,Female,280729
18577,"Bhabua, India",2015-01-17,Platinum,Bills,Female,15175
18578,"Nilanga, India",2014-12-20,Platinum,Fuel,Female,90461
18579,"Raigarh, India",2014-03-17,Gold,Grocery,Female,176877
18580,"Sultanganj, India",2014-10-06,Gold,Grocery,Female,210933
18581,"Udaipurwati, India",2014-12-03,Gold,Grocery,Male,291222
18582,"Gadwal, India",2013-12-10,Gold,Bills,Male,295623
18583,"Bengaluru, India",2013-11-16,Platinum,Fuel,Male,191027
18584,"Nagpur, India",2014-06-20,Platinum,Fuel,Female,85921
18585,"Nagaur, India",2014-12-11,Platinum,Grocery,Male,213161
18586,"Ladnu, India",2014-05-27,Silver,Grocery,Female,245422
18587,"Belagavi, India",2014-07-02,Gold,Fuel,Male,43260
18588,"Neem-Ka-Thana, India",2015-02-15,Platinum,Entertainment,Male,189204
18589,"Kancheepuram, India",2014-08-21,Silver,Bills,Female,87485
18590,"Mancherial, India",2015-02-16,Silver,Grocery,Female,239254
18591,"Kalyan-Dombivali, India",2015-01-01,Platinum,Food,Female,288119
